"001","32","635","0.0","0.00813210006828481","0.001986467192252778","0.01098901098901099","0.0","5.586938978210938E-4","0.011360109255695574","0.013026299543153475","0.0011794648954000868","0.001986467192252778","0.007573406170463716","0.005062353376960119","0.0018616382416526544","0.006185443190007207","0.0031227480182560653","0.0","3.7652482950725194E-4","0.0","0.0","0.0","2.8047257708193257E-4","2.305254058207665E-5","1.1142061281337047E-4","0.0","3.112092978580348E-4","1.1526270291038325E-5","5.378926135817885E-5","9.413120737681299E-4","7.799442896935933E-4","0.0","3.4578810873114977E-4","0.0"
"001","32","636","0.0","0.006270996640537514","0.004087346024636058","0.004487534626038781","0.0","0.0","0.007334826427771557","0.013739612188365651","5.03919372900336E-4","0.002295632698768197","0.006662933930571108","0.009362880886426592","0.005536257056013895","0.002822405557967868","0.005590534085974815","0.0","1.7660380494629167E-4","0.0","4.155383645795098E-5","0.0","1.8006662465112092E-4","0.0","7.618203350624346E-5","3.4628197048292482E-6","2.6317429756702286E-4","0.0","3.4628197048292486E-5","0.0012881689301964803","7.306549577189714E-4","4.847947586760948E-5","1.9738072317526716E-4","6.579357439175571E-5"
"001","32","637","0.0","0.010759214301478703","0.0","0.0","5.517545795630104E-5","0.0","0.007834915029794748","0.019653052261747912","0.0023173692341646435","0.005407194879717502","0.01903553299492386","0.013888888888888888","0.005076142131979695","0.005022709056906225","0.004702110606465402","0.0","0.0","0.0","0.0","1.0248736843184078E-4","2.0155849124928687E-4","0.0","3.0404585968112763E-4","2.8013214038036477E-4","6.320054386630181E-4","3.4162456143946925E-6","2.9038087722354887E-4","0.001489483087876086","3.8603575442660025E-4","3.1429459652431173E-4","1.9472600002049748E-4","3.655382807402321E-4"
"001","32","638","0.0","0.0025524057782122297","0.0027696318018898664","0.01858756146323013","1.6291951775822744E-4","0.0046160530031497775","0.008363201911589008","0.011887393959042524","7.60291082871728E-4","3.80145541435864E-4","0.008797653958944282","0.0","0.004781861164839888","0.0039759295078444015","0.0","0.0","0.0","2.3665518325563154E-4","0.0","9.804286163447592E-5","2.3327439492340824E-4","0.0","1.3523153328893231E-5","4.428832715212533E-4","5.240221914946127E-4","6.423497831224284E-5","2.7722464324231126E-4","0.0","7.099655497668947E-4","0.0","6.761576664446615E-5","0.0"
"001","32","639","0.0","0.005370157268891446","0.003132591740186677","0.019782456586731122","0.0","0.00434727017005498","0.00652090525508247","0.015011767699255772","0.003260452627541235","0.002493287303413886","0.014064697609001406","5.088734813307042E-4","0.006836659275683666","0.00363389997536339","0.0030795762503079576","0.0","3.5577763107440894E-5","1.4626413721947922E-4","1.581233915886262E-5","3.953084789715655E-6","1.818419003269201E-4","1.4231105242976357E-4","1.2254562848118528E-4","7.036490925693865E-4","5.692442097190543E-4","0.0","1.818419003269201E-4","3.122936983875367E-4","6.206343119853578E-4","6.720244142516613E-5","3.122936983875367E-4","0.0"
"001","32","640","0.0","0.005233690360272639","0.006998539435248296","0.015457643622200585","0.0","6.085686465433301E-5","0.009737098344693282","0.019717624148003893","0.0013997078870496592","0.005233690360272639","0.009554527750730282","0.0","0.006694255111976631","7.302823758519961E-4","0.0018865628042843232","0.0","2.776594449853944E-4","0.0","1.9017770204479066E-4","0.0","1.9778481012658228E-4","0.0","4.5642648490749755E-5","6.161757546251217E-4","6.656219571567673E-4","1.5214216163583253E-5","1.1030306718597857E-4","1.445350535540409E-4","7.835321324245375E-4","2.8146299902629014E-4","1.2171372930866602E-4","0.0"
"001","32","647","0.0","0.00813210006828481","0.001986467192252778","0.01098901098901099","0.0","5.586938978210938E-4","0.011360109255695574","0.013026299543153475","0.0011794648954000868","0.001986467192252778","0.007573406170463716","0.005062353376960119","0.0018616382416526544","0.006185443190007207","0.0031227480182560653","0.0","3.7652482950725194E-4","0.0","0.0","0.0","2.8047257708193257E-4","2.305254058207665E-5","1.1142061281337047E-4","0.0","3.112092978580348E-4","1.1526270291038325E-5","5.378926135817885E-5","9.413120737681299E-4","7.799442896935933E-4","0.0","3.4578810873114977E-4","0.0"
"001","32","648","0.0","0.006270996640537514","0.004087346024636058","0.004487534626038781","0.0","0.0","0.007334826427771557","0.013739612188365651","5.03919372900336E-4","0.002295632698768197","0.006662933930571108","0.009362880886426592","0.005536257056013895","0.002822405557967868","0.005590534085974815","0.0","1.7660380494629167E-4","0.0","4.155383645795098E-5","0.0","1.8006662465112092E-4","0.0","7.618203350624346E-5","3.4628197048292482E-6","2.6317429756702286E-4","0.0","3.4628197048292486E-5","0.0012881689301964803","7.306549577189714E-4","4.847947586760948E-5","1.9738072317526716E-4","6.579357439175571E-5"
"001","32","649","0.0","0.010759214301478703","0.0","0.0","5.517545795630104E-5","0.0","0.007834915029794748","0.019653052261747912","0.0023173692341646435","0.005407194879717502","0.01903553299492386","0.013888888888888888","0.005076142131979695","0.005022709056906225","0.004702110606465402","0.0","0.0","0.0","0.0","1.0248736843184078E-4","2.0155849124928687E-4","0.0","3.0404585968112763E-4","2.8013214038036477E-4","6.320054386630181E-4","3.4162456143946925E-6","2.9038087722354887E-4","0.001489483087876086","3.8603575442660025E-4","3.1429459652431173E-4","1.9472600002049748E-4","3.655382807402321E-4"
"001","32","650","0.0","0.0025524057782122297","0.0027696318018898664","0.01858756146323013","1.6291951775822744E-4","0.0046160530031497775","0.008363201911589008","0.011887393959042524","7.60291082871728E-4","3.80145541435864E-4","0.008797653958944282","0.0","0.004781861164839888","0.0039759295078444015","0.0","0.0","0.0","2.3665518325563154E-4","0.0","9.804286163447592E-5","2.3327439492340824E-4","0.0","1.3523153328893231E-5","4.428832715212533E-4","5.240221914946127E-4","6.423497831224284E-5","2.7722464324231126E-4","0.0","7.099655497668947E-4","0.0","6.761576664446615E-5","0.0"
